platform,canonical_sku,review_id,review_date,rating,review_text
Amazon,B0BZYTHDZQ,B0BZYTHDZQ-R1,2024-06-10,4.5,I do like this paint it is very thick and fine. I used the paint to paint and decorate the overalls in the photo.
Amazon,B00006IEBL,B00006IEBL-R1,2024-01-21,4.6,"I bought these in spite of terrible reviews and my own previous bad experiences.  I'm happy to report that so far the recent batch works great.  No skipping, ink drying, etc.  I've never had a problem with leaking that some users have complained about.By the way, if you do have a problem with ink drying, a little alcohol on the tip will get the ink flowing nicely again."
Amazon,B093WP6PLL,B093WP6PLL-R1,2022-10-13,4.6,"This a beautiful case and it's well made. It installs easily. It's easy to use the folds to have it in landscape view. I was looking for a case will full coverage for extra protection. This had some open spots like most cases. I would recommend it. It looks exactly as online, just not what I was looking for this time.very sturdy and fits perfectlyI looked and compared for a really long time for a case for my new kindle and finally settled on this one. It is durable, sturdy, and I really like the color. There are a lot of options for positioning the table for viewing and typing which is nice. It does not cover the speakers at all, so when you prop it up to watch something the sound is fine. Here is my one issue. When you want to watch something on the tablet and you want the speakers to be at the top so the sound is better, you have to fold the tablet into a position where the inside of the cover is face out on whatever surface you have the tablet on. So, if I want to put my tablet on a surface that is a little dirty or sticky, the inside velvet surface will be sitting on it. If you don't mind watching something with the speakers face down, where the sound will be slightly blocked, you will fold the tablet with the outside side protected surface of the tablet on the surface you have it resting on. Of course, this is not a problem at all if you are using earbuds because you won't be needing to use the speakers, which is what I do most of the time anyways. So while it is an issue for me, it is only a small issue. But I don't think this is the fault of the tablet case, it is due to the speakers being put on the wrong side of the tablet.Looks like leather it looks really nice definitely recommendI was a little hesitant of getting this cover b/c I was afraid the Fire would flop around since the cover only connects to half the back but it surprisingly works really well. And it seems like the cover is magnetized to the back when opened which helps hold it in place. Cover seems solid and rugged, was surprised how heavy it felt out of the bag. Holding it to type this now I can feel the weight so best not to use this with your arm in the air. Feels fine resting my hand on my leg.Got the gilding design, looks and feels good.There is a cutout for the back camera when you open the lid all the way, sort of 3/4 around. Folding it in a triangle, the way you would use it for the front camera on top to Zoom, makes a big handle for taking back camera pics. Not that I'd ever take a pic w/ a Fire tablet.Being able to have the camera on top for Zoom is the reason I bought this cover, having the cover also open ""halfway"" w/ the buttons on top where they belong is also good.Has anybody asked Amazon why they put the front camera on the wrong side? Well until they move it back where it belongs, probably in 2 years for the next model, this is a good cover to get.When I bought my new Fire HD10+, I ordered the keyboard case with it, not realizing it would be heavy and not really convenient for streaming. I had this Timovo style case with my very first Fire, so looked for that again. This is a great case. The magnets are so strong and secure that there is no concern about slipping when in the horizontal position for streaming and the cover holds tight to keep the tablet asleep securely.The graphic that I picked - looks like the Milky Way Galaxy - is very cool. The cover is quality vinyl and the felt liner is soft and appears sturdy. Highly recommend. Now I have this light weight cover for when I don't need the keyboard attachment.I bought this case as well as another brand that had good reviews. This one was so much nicer. It didn’t feel like cheap plastic and was much better quality. It was even stands well on a bed and the sleep function works as described. I’ve had the Amazon brand case previously for the Fire HD 8, and this case is much nicer overall.The main draw back is the fact that this cover will not allow magnetic charging. I knew this before I purchased and was drawn to the design and sturdiness. But, if you are interested in desktop magnetic charging look around for another product.(The Amazon 2021 10) tablet is new so they case price cost around £20. The case looks smart, professional and feels decent. The camera hole is on the hard part of the case which hold the tablet, the outer material case doesn't have one. It study and isn't easily pushed over depending on the flap set-up. I hope to take the tablet to work and will update about longevity of the case. I've attached pictures hopefully it helpsThere is no hole in the case for the rear camera. How can they advertise this as suitable for the item in question.Bought for my mum for her new HD Fire, had it sent direct to her address. She says it's a nice coloured case, however, was perplexed that it did not have a hole in the back for the camera? Possibly a faulty one? Sadly I can't send it back as in the meantime, my dad has now drilled a hole in the back of it so the camera can be used, of a sorts if you ignore the frayed edged frame to the photos! Can't wait to see it!I thought at first this was quite expensive compared to others I've bought but I am genuinely not disappointed with the case.It is a great fit and good quality case.Arrived in good time too More than happy and would definitely recommendIt fits the tablet well, provides good protection and is just what I needed."
Amazon,B08WJDRX3X,B08WJDRX3X-R1,2023-08-02,4.1,"I love tom’s shoes but I usually buy the kids versions because they are wider in the toes. The sandals are not offered for kids (of course) so I had to buy the adults. As expected the toe area was painfully narrow, I was able to buy a shoe stretcher and that definitely helped and I’m sure after a few more wears they will stretch more. I don’t have wide feet there’s just something about this brand that’s always tight. I’ve only worn them once but I think once the toes stretch out more they will be comfortable for long term wear."
Amazon,B093BDK1TV,B093BDK1TV-R1,2023-08-25,4.7,Great addition for my class
Amazon,B07VL6FNPB,B07VL6FNPB-R1,2024-03-17,4.6,"One loves them because he loves the show, but my other kids love that they're also fidget toys. We have th stretchy, crunchy, gooey, and color burst ones. The stretchy is like a stiff dough that stretches really well, but is kind of hard to poke or squeeze. The crunchy is just beads inside, no liquid. The gooey is just liquid inside. The color bust are also just liquid, but the balls are a little difficult to pop. They've been stretched, squished, ad pretty well loved and haven't broken yet so they're very well made. I would definitely buy again."
Amazon,B01DWNKVKA,B01DWNKVKA-R1,2023-08-02,4.5,Fit great very comfy
Amazon,B07MTWZ2W5,B07MTWZ2W5-R1,2023-05-18,4.4,"I have a 2012 ram 1500 4x4 sport with trx package and these fit right on with no problems. And now that they are on, they ride well. Also i believe they have a lifetime warranty on them which is another great thing to add! Easy to put on if you have some mechanical experience. If not, just watch a youtube video and that can get you taken care of!"
Amazon,B001HWBYB4,B001HWBYB4-R1,2023-09-11,4.5,"I bought a small torch kit off of my boss and I didn't want to monkey around with a monkey wrench (see what I did there?) so I bought this little gem of a wrench. It fits perfectly and lives permanently attached to the square drive on the acetylene tank...all i have to do is flip the lever to open or close the valve. That lever is smoooooth and easy to actuate and the ratchet mechanism is also quite nice feeling for the price. I have not torqued on it like a caveman or tried to force this tool into service for which is was not intended so I cannot speak for longevity, or it't heavy ""duty-ness"" ...but I have also used a tool or two in my day and this feels quite adequate for most of the HVAC and square drive fasteners I am familiar with. It should last you a good long time if you dont throw it in a bag of sand and then try to use it as a chin up bar after eating a dozen krispy kreme doughnuts! Totally worth every penny not having to screw around in a tiny, limited space plastic tote that the cylinders are stored/carried in. Works perfect for my needs....and again, yes it was worth the $11-$12 just to do that one task. No more fighting to fit in other tooling or possibly rounding off my bottle's valve. ....and an added benefit is I am no longer homicidal because of the struggle just to turn on my gas by time I get some angry fire lit and attached to my hand. ;)I bought this with my own hard earned money. If you found this review to be helpful please let Amazon know by clicking ""HELPFUL"" below. Thanks for reading!"
Amazon,B0047HFPHA,B0047HFPHA-R1,2023-07-31,4.7,This was perfect my daughter looked so cute she’s 4 and this was exactly the correct size
Amazon,B0D4QFJHC3,B0D4QFJHC3-R1,2024-06-10,4.4,The earbuds aren’t that bad but if your looking for WIRED connecting then get another brand - AND THE MICROPHONE DOES NOT WORK
Amazon,B079GSGX9N,B079GSGX9N-R1,2023-08-16,4.4,"These jeans are no-fuss and so comfortable…not too thick, so they are even great for summer. They wash well and dry quickly. I just hang them to dry. They have just enough stretch to be comfy, but hold their shape well and flatten the tummy. They fit me at the natural waist. I have them in three different shades and they can be dressed up or worn casually. I will definitely be purchasing more and I highly recommend them! Very economical too!  -Marcie"
Amazon,B0CHLW824W,B0CHLW824W-R1,2024-03-03,4.3,"i gotta say,  this unit has been a trooper over the last month or so..  living in texas and working in a garage,  i had to purchase a swamp cooler,  its a small 6 gallon unit, but the water just wasn't enough.  and if you dont know about texas summers,  the hot and cold water switches places..  in other words, after 9am,  you no longer have cold water.. you have hot scalding water coming out of your cold water spicket.  and your hot water is not even close to being as hot.. even with the hot water heater at MAX.  so i purchased this little unit hoping it would be able to produce ice fast enough to keep ice on my swamp cooler as i worked in a 108 degree garage at 75 - 100% humitity..  and feels like rating of 118.  and this little ice maker kept up,  as long as your johny on the spot with water, this little guy puts ice out pretty fast.  through the evening i would put the ice in 1 gallon zip locks and store them in the freezer,  and get 3 of them filled in an hour maybe two hours max,  then go to bed,  by 9am i'm dumping all 3 gallons of ice on my swamp cooler and kicking on this ice maker.. though the day, i'm able to dump a 1 gallon bag every hour on my swamp cooler and it makes it possible to work in my garage..  so over the last 30 days, this thing has been running really hard, and it has no signs of wear,  no issues at all, and the entire time i have a amp meter on it watching the power draw.. 1.44 amps MAX during ice making, and .5 when its doing its cycle to dump ice and go back to work..  so do the math..  if your paying 15 cents a kwh,  then your paying less than 1 penny per hour to run this thing.  well worth it.. and on top of it, being only 1.44 amps i'll be able to use this thing on the road with a walmart cheapo inverter running from my car..  so it will be going camping with me where ice is near impossible to have.. this thing will make it possible.  flavor sucks, because texas water is horrible.. but if i use bottled water, then it tastes fine.  noise level is not bad, it has a computer fan on one side, so its a little loud, but nothing big,  while running in a kitchen, its not that bad.. compared to a microwave,  its quiet."
Amazon,B076MFM8LX,B076MFM8LX-R1,2024-03-03,4.7,"The Blackstone Tabletop Griddle has quickly become a beloved addition to my outdoor cooking gear. It seamlessly combines high-quality materials, user-friendly design, and easy maintenance to deliver an exceptional cooking experience.Right from the start, the quality of the materials is striking. The griddle feels robust and durable, ready to stand up to the rigors of outdoor cooking. It gives me confidence that this is a piece of equipment that will accompany my camping trips for many years to come.Operating the Blackstone Tabletop Griddle is an absolute breeze. The controls are intuitive and responsive, making it easy to adjust the heat level to suit whatever I'm cooking. Whether it's burgers for a crowd or pancakes for breakfast, I can trust this griddle to deliver perfect results every time.I also appreciate the cast iron construction of the griddle surface. It was surprisingly easy to season, leading to an effective non-stick surface that further enhances the cooking process. Foods cook evenly, retain their juices, and have that fantastic grilled flavor that can only come from a quality griddle.When it comes to cleaning, the Blackstone Griddle shines again. The design ensures that the excess oil and food particles are conveniently channeled away, making the cleanup process quick and straightforward. It's an often overlooked feature that saves time and effort, particularly when camping.Finally, the compact size of the griddle makes it a perfect fit for the outdoor cooking area of my camper. It's compact enough for easy storage and transport, yet large enough to cook a decent quantity of food at once. It hits the sweet spot between practicality and performance.To wrap it up, the Blackstone Tabletop Griddle is a winner in my book. It delivers on all fronts, from the quality of the materials to the ease of use, the simplicity of seasoning the cast iron, and ease of cleaning. If you're looking for a reliable, user-friendly cooking solution for your outdoor adventures, this griddle is a fantastic choice. Five stars well earned!"
Amazon,B09TWW1N6J,B09TWW1N6J-R1,2023-08-16,4.2,Se adaptan muy bien pero se tienen que coger justas de talla .
Amazon,B081ZSN2GG,B081ZSN2GG-R1,2023-08-01,4.3,They should have included foam strips to go into the gap in the middle of the couch because the cover doesn't stay in place. Otherwise it's what I needed.
Amazon,B000BW1BKA,B000BW1BKA-R1,2023-08-01,4,"All things considered, an OK shoe.  It seems to be a Chinese clone of the SAS Time Out shoe.  The shoe laces are wider than the ones that come with the SAS shoe (I find the SAS shoe laces easier to work with and the SAS shoe comes with a spare pair).The soles seem to be a slightly harder rubber than the SAS shoe which will make for a longer lasting shoe, but that seems to make them a bit slicker on wet surfaces.They have leather uppers.  The leather does not breath as well as the SAS shoes so my feet sweat more, and occasionally my feet get cold because of the extra dampness.These shoes cost 1/3 to 1/2 less than the SAS made in USA shoes, so for the price they are fine enough and was what I could afford at the time.I find them not as comfortable as SAS shoes, but passable.As the sole on these will probably last longer, it will give me enough time to save and I will go back to the SAS Time Out for my next pair."
Amazon,B07Z8QVN71,B07Z8QVN71-R1,2023-08-01,4.3,I ordered 8 1/2 and my foot is a little narrow.  I pulled all the straps as tight as I could and the fit is ok.  I am concerned that the straps stick out and will try to find a small piece of Velcro so I can tuck in the very end of the straps.
Amazon,B07ZJWJZ3J,B07ZJWJZ3J-R1,2023-08-02,4.6,The size is perfect for travel or school. You can put your laptop and all your stuff in there ◡̈ highly recommended
Amazon,B000FHR952,B000FHR952-R1,2023-08-02,3.9,"I hadn't bought a pair of Daniel Greens in years, so thought I'd try these again. They look exactly the same, with a soft comfy inside material, and the small wedge like heel was perfect.  BUT - they were so tight across my toes yet slipped up and down on my heel - I think it was just not a good fit anymore for my OLD feet!!!!!I Very easy to return and got my refund the same day."
Amazon,B01J4C2O4Y,B01J4C2O4Y-R1,2023-09-10,4.3,quick ship! good item quality :)
Amazon,B0C2PH15JW,B0C2PH15JW-R1,2023-09-10,3.9,The cords are true to length. It is not a super fast charger but does get the job done.
Amazon,B08THH211Y,B08THH211Y-R1,2024-04-15,4.1,Used it at the top of a Christmas tree 🎄 to highlight our organizations name Cranberry Cup. Worked out perfectly!
Amazon,B08XMD52LX,B08XMD52LX-R1,2023-09-10,4,"I just replaced my battery it worked but.... The good: battery appeared well made and fit perfectly.  The bad: its instructions are incomplete (I followed ifixit), the screw drivers are not very good - thankfully I had my on precision tools to get things put back together. Next battery replacement, I'll just pay someone to do it."
Amazon,B09F96HK49,B09F96HK49-R1,2023-08-01,4.4,Very pleased with this phone cover
Amazon,B094FJQ6QM,B094FJQ6QM-R1,2022-10-13,4.7,"Excelente inversion!De buen gusto, su apariencia, su poder de black aut es muy buena, textura y durabilidad, me gustan las recomiendo muchoBest curtains I’ve ever owned! They are exactly as pictured and true to the color you see in the ad. They’re very soft and the designed is very sophisticated. They do an amazing job of blocking the light and reducing the noise from the restaurant across the street from my apartment. They also do a stand up job of insulating the apartment from the summer heat that radiates off the windows. I’m hoping they will do the same for the winter months. I would HIGHLY recommend buying these. They’re definitely worth the price.Love them! Used them to cover up my washer and drier and they look great!Nice looking product & work to keep light out.Only blocks out maybe 65% of the lightThese curtains are for our master bedroom, I was looking for something lighter in color but with a subtle pattern, and these are perfect!(Keep in mind they are a lighter color, they will not block light as well as a navy or dark grey would, but they still do a GREAT job blocking the morning sun if we have a chance to sleep in 😅 If you work nights and need darkness all day, I suggest buying a darker color)My pictures could have been staged a bit better lol, but I wanted to show how the light catches the pattern.There is a bit of a iridescent shine, but very subtle and classy.The first image shows how well they block bright mid-day sunlight (with blinds shut)I hope this review helps you!Used these in a young adult's room. At the top of the curtain it's a little tight for 96"", would love to see them at 94.75 if possible. We love them, they look really good and block out all of the light at night. Would order from this company again in the future possibly! Thanks for having them here on time!Used these for my patio door. Very good quality and they look amazing!Bought these curtains for my bedroom."
Amazon,B00N24LO2O,B00N24LO2O-R1,2024-05-14,4,"I’ve had this pan about 2 months now and I was hesitant because I read negative reviews.  But a deeper dive shows some don’t understand this is a browning pan and not one to fry eggs in.  So if you are cooking eggs no this isn’t for you. But I’ve made a little of everything else in this, it’s not stick, no rivets, and super easy to clean up. I’ve used it in the oven and on the stove. Zero issues or chips. Will buy the larger one next."
Amazon,B0B1QQYMT2,B0B1QQYMT2-R1,2022-10-23,4.1,"To start with, I feel a little misled by the claims of ""HIGHER QUALITY CRYSTAL CLEAR STEREO SOUND"" and ""Small but extremely powerful 12 Watt drivers (plural) pump out the stereo quality sound with rich bass"" in its description, then I get it set up and find that there is only a single speaker pointing out of the end of the tube opposite the buttons. Single speaker ≠ stereo.The sound was clear but the bass felt muddy, as it should when you have only a single speaker trying to do everything.""Angel, what makes you say there's only one speaker? Did you take it apart?""No, what I did do was start some music and put my ear to every part of the device and found that the only place there was sound was from the very obvious single speaker pointing out of the side.""But maybe they stacked the speakers behind each other?""If that were the case, it would be another reason to be disappointed. But if they did I'm sure I would have heard the sound coming from the other side of the tube, which I did not. Or maybe one of the speakers was DOA, but when you look through the grille on the other side, there is no speaker like the primary facing the other way.I also didn't like that the volume buttons were the same as the skip track buttons, in order to turn it up (and you would want to turn it up because it's not really that loud), you have to hold down the skip button. Not exactly ideal or an efficient use of the vast amount of unused space on the speaker.Did I mention that it's a big waste of space? Single speaker at one end, small buttons and inputs at the other end, then a vast swath of nothing in between. For what you get it's very over-sized; possibly to make you feel like you're getting your money's worth.""Angel, you said it's not really that loud, what do you mean?""It's loud enough if you just want to jam out by yourself in a small to medium sized room, but if you were to take it outside to the beach or a park with friends, I feel like they'd be a bit disappointed if you were the only person with a speaker.""Well... is there anything good you can say about it?""It's not awful...It feels very sturdy, very UNfragile, like you could knock it around a bit.Excellent item would order againGreat value for the price. Got it for the drive-in. Had a really hard time finding the station as there are no numeric indicators anywhere on it to know what station you're on. But once we finally got it connected to the right station (took about 10 minutes to find it), it worked really well.Pretty good unit, sounds good, price is good. Like the controls but there is no volume control on it, and no wall charger just a cable. I like it would recommend itSound is great but sometimes has a hard time picking up the radioThe sound quality is surprise my good. Originally my husband purchased just to listen to his music from memory sticks. It has done such a good job he's given it to a couple family members to enjoy as well. The dollar value is the surprise of the purchase. The battery life is pleasantly longer than either of is expected.This product gives the bang for your buck😉Bought it for a home gym.Pro:Looks great.Has plenty of volume.Initial battery charge lasted 4+ hours, but it is new...Inexpensive.Con:Sounds like a cheap radio, I get better sound using my IPhone speakers.If you are only interested in volume and a variety of inputs, the it's ok.I liked the USB port, tried Bluetooth and radio, still disappointed in sound quality.If you want better quality sound, get something else.I like it...it's cheaper and better sounding than a more expensive one I purchased a couple of weeks ago! I recommend it!"
Amazon,1631097156,1631097156-R1,2022-09-14,4.5,"Granddaughter was kept busyKids loved.Cut as can be! My granddaughter loves it.When I purchased this, I didn't realize it was only blue and white - I've purchased similar books for my toddler before and she really enjoys them. I like that they are COMPLETELY MESS FREE! Just wish this one was full color.Got this for my daughter. The book arrived ripped and the marker is missing. Not worth returning a $5 item, so I guess in the trash it goes.My daughter loves these Imagine Ink coloring books and I do as well (since there's no mess!).. She was really excited about this one as she loves Hello Kitty but, unfortunately, it was a bit of a disappointment. The only color in it is pink. All of the other ones we've gotten have been been very colorful. But not this one; only pink. Even she got bored with it and took over her brother's Thomas the Train coloring book (full of colors, by the way).So yeah, Imagine Inks are great usually but not this one.these are cheaper quality than I thought for being a ""water book"" and they should cost less than $6-$10 each. More like $1 each would be appropriate.Be aware that the only color in the whole book is blue!! Bought this bc my daughter loved a different Minnie one. It had all the colors. Not all do apparently.Good for long plane journeyCooli bought this item for my 4 yr old daughter, and to be perfectly honest we both loved it,Excellent valueGreat book.my 5 year old loved it."
Amazon,B08LQYNVNP,B08LQYNVNP-R1,2024-06-24,3.4,I wish I knew where the instructions were.  They are not labeled to say which piece goes where or how. Like the backseat I didn't know which piece was for the seat or the back rest. Once I figured it out I had no clue as to where I should place the seat cover.  Which was the front of the seat and which got tucked in between the seat and backrest.  You have to cut holes for the seat belt and then it rips really easy so I ended up sewing holes where the seat belt goes.  I also had to get snaps to keep the rest headrest on the seat and together with the back rest.  The front seat slids around Every time I get in or out of the car also
Amazon,B09KLWCNMH,B09KLWCNMH-R1,2024-06-10,4.3,"I got this with the baby monitor for my nephew, they work great, adjust well and are very good quality for a good price!"
Amazon,B08XFDYNKJ,B08XFDYNKJ-R1,2023-08-24,4.6,I love the shoes. They are perfect fit
Amazon,B09YV77Z4F,B09YV77Z4F-R1,2024-04-04,4.5,"Easy to use, budget friendly."
Amazon,B0CQTSWZK2,B0CQTSWZK2-R1,2024-05-13,5,"I had to paint my handle bars so I thought I would get some new hand grips. I ordered these CROSSSELL Bike Handlebar Grips Ergonomic and am very happy with them. They are not as soft as my old ones, but they are not too hard -- I would describe them as medium. The softer ones were nice for long rides, but the longevity was short. Since I just ride around my neighborhood and don't do serious mountain biking, they are fine for me.  I feel like choosing bike grips might be like Goldilocks and the 3 Bears -- every bear likes their bed a different firmness, and different bicyclists probably prefer different grip flexibility.  For me, these are ""just right"".Another thing to note is that they have built in end caps. It is a nice feature for most people, but since I have “Ram horns” on my bike I had to cut them off. It was easy to cut off, so I'm not deducting a star."
Amazon,B0BWL2X8KZ,B0BWL2X8KZ-R1,2024-05-13,4.8,"I purchased the Freestyle Step via Amazon Prime and received it in 2 days as usual.  The box and item were in perfect condition as expected.I sit in a cubicle most of the day, and needless to say my legs do not get worked out.  Even with running and other activities my legs are still a little weak, my first idea was to find a school with a stadium close by to run stairs, but it's hard to find any that aren't locked up anymore.  I thought about a stair machine of some sort, but finally decided on giving the step a chance to start giving my legs a challenge.The Freestyle step I got has 2 risers on each side which gives me 8 inches to step up to.  I thought this was not going to be challenging and that I'd have to buy additional risers, but nstead I figured I'd try it out and give 8 inches a chance.Since it came with 2 DVDs I wanted to see what they were like, so I tried the first, Beginning Step, in which you basically use it in multiple aerobic movements such as: stepping up, straddling, leg and knee raises, hamstring curls, around the world, a few basic dance moves, and more.  Since I am constantly moving I think more risers would have been too much for beginning, so I am going to wait a little bit to order additional ones.  The Beginning Step DVD is about 35 minutes of workouts: warm-up, more advanced, a core workout on the floor, and a quick cool-down stretch.  This does get the blood pumping, and although they do get a little quick, it's not hard to keep up with once you get the moves, and if you want you could go at your own pace by not doing as many of each.I have not used the second DVD yet which incorporates the Freestyle moves which puts The Step into unique positions (tilted, not level), but I'll try these in a couple more weeks and try to remember to come back and add to this review.The Step also works great as an additional tool to strength training such as calve raises, lunges, and core.  You can use it for many other strength exercises as well as adding in cardio to the strength training activity.Overall, I really like the added aerobic/strength workout I get, and after I see how the second DVD is, I might look for additional videos too.  I definitely would recommend this Step to anyone who wants a fun aerobic activity.EDIT: April 23, 2012 - I have now been actively using disc 2 of the DVDs that came with the Freestyle Step.  They use some of the same variations I listed above with some additions and variations.  The second DVD is about 51 minutes as opposed to 35 minutes for the first DVD.There is more of what they call power moves where you jump or hop step.  You also get to invert the step in the standard position with the angle facing down toward you with one freestyle riser on each side.  Then they go into a core workout and cool-down with 3 risers on one side (2 regular rises and a freestyle riser), and one riser on the other (the other freestyle riser) which you use to do different variations of crunches (they call curls), knee crunches (knee curls), bicycles, leg extensions, plank, and different variations of these.I found a few different workout videos that I haven't tried yet but will try once I get familiar with DVD 2 Freestyle Stepping.  I could not find any DVDs specific to the freestyle (inclined) step workout, but am hoping that one of the DVDs I am going to try has some incline in them since the original step had special risers too."
Amazon,B0CXSRR2Y1,B0CXSRR2Y1-R1,2024-05-13,4.6,"The package was shipped quickly and the price was favorable. Good bouncy, little noise while my kids play it in living room, and protects the furniture very well. Wanner to buy another color! Recommend this kids basketball."
Amazon,B0CSDZ2YLC,B0CSDZ2YLC-R1,2024-05-13,4.6,"This phone case is absolutely beautiful, very nice sturdy material but so girly and cute. The mirror is definitely a plus!.Love it!"
Amazon,B0CTPYZV3J,B0CTPYZV3J-R1,2024-05-13,5,"I wanted to get a bag to hang in the basement to workout with. This bag is a great length, and definitely is big enough for the average person. The materials are constructed well, the gloves that come with it are useful and nice. It was easy to install on my basement ceiling and hold really securely. I am really happy with my purchase!"
Amazon,B0C61L747J,B0C61L747J-R1,2024-05-13,4.5,Improved  dramatically with these parts
Amazon,B0CHYDX91L,B0CHYDX91L-R1,2024-04-30,4.6,The quality is amazing!  Solid metal!  This is an amazing piece for the price!
Amazon,B07XJBRZ8Z,B07XJBRZ8Z-R1,2023-08-02,4.2,"Not bad. Definitely not expensive slacks but decent for an office on the more casual side of business casual. Fit was spot on for my husband. Light colors could be partially see through in the right circumstances (don't wear black boxers with them for sure, lighter colors weren't noticeable though)"
Amazon,B08FF49H36,B08FF49H36-R1,2023-08-02,4.5,"I always put insoles from my podiatrist in shoes. The insoles don't always go in with ease or only work if the shoe is just right for me. These Sketchers accommodated my insoles and feet comfortably. They felt better on my feet than when I bought expensive Brooks. I have plantar fasciitis and I'm always looking for shoes that help with that. These sketchers were very comfortable. The back of my Achilles rubs the inside of all my shoes. With the Brooks my Achilles rubbed the inside of the shoe off within a few wears. I also have a friend that said the same thing about her Brooks. With these Sketchers it took me almost a year of wearing them frequently for this to happen. I like how sleek these look, so I can get a way with wearing them under black dress pants to work."
Amazon,B0B1HX1F7G,B0B1HX1F7G-R1,2023-08-02,4.6,"One of the grommets was not correctly installed on these. I noticed it after I had already worn them once. It looked to be fine, but then after wearing them it was clear that the backing of it wasn't installed at all. I do really like the style and the quality other than that one detail. If I had noticed before I wore them I would have tried to get a replacement for them. I bought these in a different style and all the grommets were installed correctly. I would check that before you wear them."
Amazon,B00IJDUU6E,B00IJDUU6E-R1,2023-08-02,4.3,I had to replace my old Timberland deer hunting boots and saw these online. The memory foam inner soles are very comfortable and the overall feel is perfect. Plus I’ve had compliments from others as to the good looks of the boot. Good buy thank goodness. Very pleased.
Amazon,B00G0KQFIA,B00G0KQFIA-R1,2023-08-02,3.9,"I purchased the wide width in my regular size.  At first it felt a bit snug (I tried it with socks).  After a couple short trips to the store, they feel fine.  I like the square toe, as it adds more room for my wide foot. Arch support was good.  It feels better wearing with socks since if barefoot, the top rubs against the skin.  Possibly, if worn awhile longer, it will stretch a bit and not be so snug.  Overall, I like the shoe and would recommend."
Amazon,B09P88XZQP,B09P88XZQP-R1,2024-06-10,4.4,"These are very classy looking, and will fit about anywhere -- I got the 20"" was perfect for me.  The 'Touch On/Off/3 Dimmer' works great.I love these -- and don't think you can go wrong with this purchase.With this being said -- I just got them today -- so time will tell.  I also got the lamps that are very similar to these, and they have the Square Box shade -- they have been great.  The Square lamps have a pull string no dimmer.OH -- both have the USB ports are FABULOUS -- and charge quickly."
Amazon,B0C3PQ7JJ9,B0C3PQ7JJ9-R1,2024-07-08,4.5,Easy to use and accurate
Amazon,B08638DCWH,B08638DCWH-R1,2022-10-06,4.5,"I was highly skeptical about running these under my Buchardt S400 bookshelf speakers due to their cost and also the fact that I am already using Sorbothane feet under the speakers. I had a very pleasant and informative conversation with Iso Acoustics on the phone and they explained the tuning and engineering that goes into these. I put my speakers on a very accurate scale and found that the weights on their website were incorrect, and I sent them the proper data. Actually, Buchardts weights on their own website were wrong too! I think they were using shipping weight including the box, and not the bare speakers themselves. I digress, these units were shockingly good! First of all, the soundstage expanded left and right by at least 2 feet on each side. While my room limits where I can place my speakers, and impacts the sense of depth, these have me at least a foot increase in the sense of depth. I witnessed improvements across the board, from the texture and resolution of the bass to the smoothness of the high frequencies. Perhaps the biggest improvement was in the midrange when it comes to male and female vocals. Fidelity increased to the point where it now feels like you have a singer right there in your room. You can also hear the room where the music was recorded much more clearly, and even feel the echoes of the instruments reflecting off the walls. Every new track feels like you are moving to a completely different venue and recording space and it was astounding.I can't give it a full 5 starts because these things are expensive! I ended up using 8 of them and it is a tough pill to swallow even now thinking back on it. It is out of control. To Isoacoustic's defense, they do have a less expensive line called Isopucks which have a wider weight band and are not as precisely tailored in terms of performance. If these were just a bit less expensive I would give them 5 starts, but in terms of performance there is a very noticeable difference. I would say it will improve your experience by at least 30%. Before you run off and get a brand new DAC or upgrade your interconnects, I would highly recommend looking into these first. If you want to bring things into focus a bit more, make the highs a bit sweeter then a new powercord or interconnect will certainly make a difference, but the 'issue' can also be solved using this. Since you'll eventually end up with using something like this anyways, I would start with these and then fine tune using speaker placement, power cords and cables afterwards. That way, the sound with the IsoAcoustics will remain a constant and not a variable that you throw into the mix at a later date after you've already perfected your system using other methods.If I could start all over, I would have started with first purchasing strategically placed sound absorbing panels, followed by a good rug and finally extremely precise speaker placement. I would then have moved onto IsoAcoustics and spend a good amount of time with understanding the sound. Then and only then would I have started tweaking cables!If you have the money to invest in your system and this is a hobby that brings you joy and listening pleasure, there are certainly worse luxury items to spend your money on. I highly recommend these for HiFi enthusiasts, and you don't even need a discerning ear to hear the improvements.I have some IsoAcoustic platforms for my main speakers so I was curious if these little guys would make a difference for my small bookshelf speakers. They are absolutely amazing. They give a sonic lift to acoustic classical and jazz recordings (esp vinyl) and increase the flexibility and texture of bass and strings. And all for @ $150! Five stars for sure.Removes a level of noise that I wasn't even aware of, leading to quieter backgrounds and increased soundstage depth.I have three of those under each one of my Audience 1+1 v3, replacing some less expensive vibrapod rubber footers. The difference was immediately heard in terms of focus and soundstage. While the vibrapods served me well for a while, these are definitely an upgrade. They made the mid bass more solid. I don’t think I will ever need to replace them.I have these on several audio devices. They are easy to fit to the device, lift the device from the shelf surface a perfect height, and provide excellent stability and isolation.They do as advertised. Under many components now."
